vendor_name,category,name,unit,price_cents,in_stock,product_code
General Beverage Distributor,Beverage,"14483 TEQUILA ESPOLON BLANCO*70 0,70 BOT 1 19,95",0.7L Unit,1995,true,
General Beverage Distributor,Beverage,"14482 TEQUILA ESPOLON REPOSADO *70 0,70 BOT 1 21,90",0.7L Unit,2190,true,
General Beverage Distributor,Beverage,"14004 TEQUILA HERRADURA SILVER CL 70 0,70 BOT 1 30,75",0.7L Unit,3075,true,
General Beverage Distributor,Beverage,"14362 TEQUILA JOSE CUERVO ESP.BIANCA LITRO 1,00 BOT 1 18,15",Unit,1815,true,
General Beverage Distributor,Beverage,"14336 TEQUILA JOSE' CUERVO REPOSADO   LT 1 1,00 BOT 1 19,88",Unit,1988,true,
General Beverage Distributor,Beverage,"14003 TEQUILA OCHO BLANCO CL.50 0,50 BOT 1 31,28",0.5L Unit,3128,true,
General Beverage Distributor,Beverage,"14727 TEQUILA OLMECA ALTOS PL. CL.70 0,70 BOT 1 21,23",0.7L Unit,2123,true,
General Beverage Distributor,Beverage,"14785 TEQUILA PATRON ANEJO CL70 0,70 BOT 1 54,53",0.7L Unit,5453,true,
General Beverage Distributor,Beverage,"14591 TEQUILA PATRON REPOSADO CL.70 0,70 BOT 1 48,75",0.7L Unit,4875,true,
General Beverage Distributor,Beverage,"14590 TEQUILA PATRON SILVER CL.70 0,70 BOT 1 45,75",0.7L Unit,4575,true,
General Beverage Distributor,Beverage,"15078 TEQUILA TRES SOMBREROS REPOSAD O  CL 70 0,70 BOT 1 44,25",0.7L Unit,4425,true,
General Beverage Distributor,Beverage,"15077 TEQUILA TRES SOMBREROS SILVER CL 70 0,70 BOT 1 13,95",0.7L Unit,1395,true,
General Beverage Distributor,Beverage,"14267 CHINA MARTINI CL 70 0,70 BOT 1 12,68",0.7L Unit,1268,true,
General Beverage Distributor,Beverage,"14804 CINZANO VERM.1757 torino ROSSO  LT 1 1,00 BOT 1 27,68",Unit,2768,true,
General Beverage Distributor,Beverage,"15034 CINZANO VERMOUTH BIANCO LT 1 1,00 BOT 1 8,78",Unit,878,true,
General Beverage Distributor,Beverage,"14060 CINZANO VERMOUTH ROSSO LT 1 1,00 BOT 1 8,78",Unit,878,true,
General Beverage Distributor,Beverage,"14042 MARSALA FINE LILIBEO LT 1 1,00 BOT 1 5,93",Unit,593,true,
General Beverage Distributor,Beverage,"14246 MARTINI ROSSO LITRO 1,00 BOT 1 7,95",Unit,795,true,
General Beverage Distributor,Beverage,"14692 MARTINI RUBINO VERMOUTH CL 75 0,75 BOT 1 14,78",0.7L Unit,1478,true,
General Beverage Distributor,Beverage,"14547 PUNT E MES CARPANO LT.1 1,00 BOT 1 10,05",Unit,1005,true,
General Beverage Distributor,Beverage,"14820 VERMOUTH BELSAZAR DRY CL75 0,75 BOT 1 19,50",0.7L Unit,1950,true,
General Beverage Distributor,Beverage,"14768 VERMOUTH BELSAZAR RED CL75 0,75 BOT 1 25,13",0.7L Unit,2513,true,
General Beverage Distributor,Beverage,"14819 VERMOUTH BELSAZAR WHITE CL75 0,75 BOT 1 25,20",0.7L Unit,2520,true,
General Beverage Distributor,Beverage,"14065 VERMOUTH CARPANO ANTICA FORMULA LT1 1,00 BOT 1 27,15",Unit,2715,true,
General Beverage Distributor,Beverage,"14047 VERMOUTH CARPANO BIANCO 1,00 BOT 1 10,65",Unit,1065,true,
General Beverage Distributor,Beverage,"14471 VERMOUTH CARPANO ROSSO ANNIV. CLASS. LT 1 1,00 BOT 1 9,53",Unit,953,true,
General Beverage Distributor,Beverage,"14763 VERMOUTH CARPANO ROSSO MAGNUM LT 3 3,00 BOT 1 62,63",Unit,6263,true,
General Beverage Distributor,Beverage,"14603 VERMOUTH CLAS.MARTELLETTI ROSS O CL 75 0,75 BOT 1 9,53",0.7L Unit,953,true,
General Beverage Distributor,Beverage,"14884 VERMOUTH COCCHI DOPO TEATRO  CL 75 0,75 BOT 1 20,40",0.7L Unit,2040,true,
General Beverage Distributor,Beverage,"14747 VERMOUTH COCCHI ROSE' CL.75 0,75 BOT 1 16,28",0.7L Unit,1628,true,
General Beverage Distributor,Beverage,"14007 VERMOUTH COCCHI ROSSO CL.75 0,75 BOT 1 17,93",0.7L Unit,1793,true,
General Beverage Distributor,Beverage,"14006 VERMOUTH DEL PROFESSORE BIANCO  CL.75 0,75 BOT 1 22,20",0.7L Unit,2220,true,
General Beverage Distributor,Beverage,"14132 VERMOUTH DEL PROFESSORE ROSSO CL.75 0,05 BOT 1 22,20",Unit,2220,true,
General Beverage Distributor,Beverage,"14932 VERMOUTH MARTINI BIANCO NUOVO LT 1,00 BOT 1 8,63",Unit,863,true,
General Beverage Distributor,Beverage,"14953 VERMOUTH MARTINI EX DRY NUOVO LT 1,00 BOT 1 9,90",Unit,990,true,
General Beverage Distributor,Beverage,"14891 VERMOUTH NOILLY PRAT CL 75 0,75 BOT 1 13,50",0.7L Unit,1350,true,
General Beverage Distributor,Beverage,"15067 VERMOUTH ROSSO BORBONE CL 75 0,75 BOT 1 12,90",0.7L Unit,1290,true,
General Beverage Distributor,Beverage,"14965 VERMOUTH ROSSO GAMONDI LT 1,00 BOT 1 7,05",Unit,705,true,
General Beverage Distributor,Beverage,"14537 VERMOUTH ROSSO LILLET CL.75 0,75 BOT 1 15,00",0.7L Unit,1500,true,
General Beverage Distributor,Beverage,"15008 WHISKY ABERFELDY 12 Y CL 70 0,70 BOT 1 36,75",0.7L Unit,3675,true,
General Beverage Distributor,Beverage,"14052 WHISKY ABERLOUR 16Y CL70 0,70 BOT 1 84,00",0.7L Unit,8400,true,
General Beverage Distributor,Beverage,"14744 WHISKY AKASHI BLENDED CL 50 0,50 BOT 1 33,53",0.5L Unit,3353,true,
General Beverage Distributor,Beverage,"14026 WHISKY ARDBEG 10Y CL 70 AST 0,70 BOT 1 52,73",0.7L Unit,5273,true,
General Beverage Distributor,Beverage,"14228 WHISKY BALLANTINE'S  LT 1,00 BOT 1 18,45",Unit,1845,true,
General Beverage Distributor,Beverage,"14745 WHISKY BOWMORE 12 Y CL 70 0,70 BOT 1 40,73",0.7L Unit,4073,true,
General Beverage Distributor,Beverage,"14015 WHISKY BUFFALO TRACE BOURB.KENT. CL 70 0,70 BOT 1 21,75",0.7L Unit,2175,true,
General Beverage Distributor,Beverage,"14817 WHISKY BULLEIT 10 Y CL 70 0,70 BOT 1 39,00",0.7L Unit,3900,true,
General Beverage Distributor,Beverage,"14577 WHISKY BULLEIT BOURBON CL 70 0,70 BOT 1 18,75",0.7L Unit,1875,true,
General Beverage Distributor,Beverage,"14720 WHISKY BULLEIT RYE CL 70 0,70 BOT 1 30,00",0.7L Unit,3000,true,
General Beverage Distributor,Beverage,"14142 WHISKY BUSHMILLS 10 Y SINGLE M . CL 70 0,70 BOT 1 33,00",0.7L Unit,3300,true,
General Beverage Distributor,Beverage,"14310 WHISKY BUSHMILLS IRISH WHISKY CL 70 0,70 BOT 1 15,90",0.7L Unit,1590,true,
General Beverage Distributor,Beverage,"14358 WHISKY CANADIAN CLUB CL70 0,70 BOT 1 14,25",0.7L Unit,1425,true,
General Beverage Distributor,Beverage,"14365 WHISKY CAOL ILA 12Y CL 70 0,70 BOT 1 50,78",0.7L Unit,5078,true,
General Beverage Distributor,Beverage,"14632 WHISKY CHIVAS 12Y LT 1 1,00 BOT 1 33,75",Unit,3375,true,
General Beverage Distributor,Beverage,"14220 WHISKY CRAGGAMORE 12 Y CL 70 0,70 BOT 1 53,63",0.7L Unit,5363,true,
General Beverage Distributor,Beverage,"14029 WHISKY CROWN ROYAL LT 1,00 BOT 1 36,00",Unit,3600,true,
General Beverage Distributor,Beverage,"14872 WHISKY CUTTY SARK BL. CL 70 0,70 BOT 1 11,40",0.7L Unit,1140,true,
General Beverage Distributor,Beverage,"14477 WHISKY DALWHINNIE 15 Y 70 0,70 BOT 1 52,50",0.7L Unit,5250,true,
General Beverage Distributor,Beverage,"14743 WHISKY DEWAR'S WHITE LABEL CL 70 0,70 BOT 1 13,50",0.7L Unit,1350,true,
General Beverage Distributor,Beverage,"14233 WHISKY DRAMBUIE 70 CL 0,70 BOT 1 23,25",0.7L Unit,2325,true,
General Beverage Distributor,Beverage,"15043 WHISKY FINLAGGAN OLD RESERVE CL 70 0,70 BOT 1 30,30",0.7L Unit,3030,true,
General Beverage Distributor,Beverage,"15044 WHISKY FINLAGGAN RED WINE CASK CL 70 0,70 BOT 1 44,40",0.7L Unit,4440,true,
General Beverage Distributor,Beverage,"14952 WHISKY FIREBALL CINNAMON CL 70 0,70 BOT 1 16,28",0.7L Unit,1628,true,
General Beverage Distributor,Beverage,"14345 WHISKY FOUR ROSES LT 1 1,00 BOT 1 20,70",0.7L Unit,2070,true,
General Beverage Distributor,Beverage,"14562 WHISKY GLEN GRANT CL 70 0,70 BOT 1 16,65",0.7L Unit,1665,true,
General Beverage Distributor,Beverage,"14323 WHISKY GLENFIDDICH12 ANNI CL70 0,70 BOT 1 44,40",0.7L Unit,4440,true,
General Beverage Distributor,Beverage,"14796 WHISKY GLENLIVET 12 Y CL 70 0,70 BOT 1 34,20",0.7L Unit,3420,true,
General Beverage Distributor,Beverage,"14434 WHISKY GLENLIVET FOUNDERS RESE RVE CL 70 0,70 BOT 1 34,88",0.7L Unit,3488,true,
General Beverage Distributor,Beverage,"14446 WHISKY GLENMORANGIE 10Y *70 0,70 BOT 1 39,60",0.7L Unit,3960,true,
General Beverage Distributor,Beverage,"14964 WHISKY IRISH MIST CL 70 0,70 BOT 1 19,65",0.7L Unit,1965,true,
General Beverage Distributor,Beverage,"14263 WHISKY J&B DIAGEO LT 1,00 BOT 1 18,60",Unit,1860,true,
General Beverage Distributor,Beverage,"14426 WHISKY J. WALKER BLACK 12 Y.CL 70 0,70 BOT 1 27,00",0.7L Unit,2700,true,
General Beverage Distributor,Beverage,"14287 WHISKY J. WALKER RED LT 1,00 BOT 1 19,50",Unit,1950,true,
General Beverage Distributor,Beverage,"15131 WHISKY JACK DANIEL'S APPLE LT 1,00 BOT 1 24,00",Unit,2400,true,
General Beverage Distributor,Beverage,"14886 WHISKY JACK DANIEL'S FIRE 35  LT 1 1,00 BOT 1 24,00",Unit,2400,true,
General Beverage Distributor,Beverage,"14119 WHISKY JACK DANIEL'S HONEY 35°  LT 1,00 BOT 1 24,00",Unit,2400,true,
General Beverage Distributor,Beverage,"14253 WHISKY JACK DANIEL'S LT 1,00 BOT 1 24,00",Unit,2400,true,
General Beverage Distributor,Beverage,"14649 WHISKY JAMESON 40 LT 1 1,00 BOT 1 24,75",Unit,2475,true,
General Beverage Distributor,Beverage,"14470 WHISKY JAMESON BLACK BARREL CL  70 0,70 BOT 1 26,10",0.7L Unit,2610,true,
General Beverage Distributor,Beverage,"14414 WHISKY JIM BEAM  BOURBON LT. 1 1,00 BOT 1 18,00",Unit,1800,true,
General Beverage Distributor,Beverage,"14929 WHISKY JIM BEAM RYE CL 70 0,70 BOT 1 19,73",0.7L Unit,1973,true,
General Beverage Distributor,Beverage,"14168 WHISKY KNOB CREEK BOURB. CL 70 0,70 BOT 1 35,18",0.7L Unit,3518,true,
General Beverage Distributor,Beverage,"14272 WHISKY LAGAVULIN 16Y DIAGEO CL. 70 0,70 BOT 1 83,10",0.7L Unit,8310,true,
General Beverage Distributor,Beverage,"14348 WHISKY LAPHROAIG 10 Y CL 70 0,70 BOT 1 41,63",0.7L Unit,4163,true,
General Beverage Distributor,Beverage,"15104 WHISKY MAKER'S MARK CL 100 1,00 BOT 1 34,95",Unit,3495,true,
General Beverage Distributor,Beverage,"14378 WHISKY MAKER'S MARK CL.70 0,70 BOT 1 29,25",0.7L Unit,2925,true,
General Beverage Distributor,Beverage,"15092 WHISKY MARSHALL'S BOURB. CL 70 0,70 BOT 1 17,03",0.7L Unit,1703,true,
General Beverage Distributor,Beverage,"14637 WHISKY MONKEY SHOULDER CL70 0,70 BOT 1 31,50",0.7L Unit,3150,true,
General Beverage Distributor,Beverage,"14162 WHISKY NIKKA FROM THE BARREL CL 50 0,50 BOT 1 38,25",0.5L Unit,3825,true,
General Beverage Distributor,Beverage,"14783 WHISKY NIKKA PURE MALT TAKETSU  RU CL 70 0,70 BOT 1 57,00",0.7L Unit,5700,true,
General Beverage Distributor,Beverage,"14281 WHISKY OBAN 14Y DIAGEO CL. 70 0,70 BOT 1 67,73",0.7L Unit,6773,true,
General Beverage Distributor,Beverage,"14440 WHISKY OLDMOOR DE LUXE LT 1 1,00 BOT 1 9,45",Unit,945,true,
General Beverage Distributor,Beverage,"14769 WHISKY ROE & CO CL 70 0,70 BOT 1 27,00",0.7L Unit,2700,true,
General Beverage Distributor,Beverage,"14308 WHISKY SOUTHER COMFORT LT.1 1,00 BOT 1 17,63",Unit,1763,true,
General Beverage Distributor,Beverage,"14359 WHISKY TALISKER  SKYE CL.70 0,70 BOT 1 37,50",0.7L Unit,3750,true,
General Beverage Distributor,Beverage,"14779 WHISKY TALISKER 10 Y CL 70 0,70 BOT 1 42,60",0.7L Unit,4260,true,
General Beverage Distributor,Beverage,"14944 WHISKY TALISKER STORM CL 70 0,70 BOT 1 42,00",0.7L Unit,4200,true,
General Beverage Distributor,Beverage,"14173 WHISKY THE BALVENIE 12 ANNI CL  70 0,70 BOT 1 64,50",0.7L Unit,6450,true,
General Beverage Distributor,Beverage,"14996 WHISKY THE BUSKER BLEND CL 70 0,70 BOT 1 17,78",0.7L Unit,1778,true,
General Beverage Distributor,Beverage,"14998 WHISKY THE BUSKER S.GRAIN CL  70 0,70 BOT 1 21,38",0.7L Unit,2138,true,
General Beverage Distributor,Beverage,"14997 WHISKY THE BUSKER S.MALT CL 70 0,70 BOT 1 21,38",0.7L Unit,2138,true,
General Beverage Distributor,Beverage,"14989 WHISKY TOKINOKA BLENDED WHITE  CL 50 0,50 BOT 1 35,85",0.5L Unit,3585,true,
General Beverage Distributor,Beverage,"14474 WHISKY TULLAMORE CL 70 0,70 BOT 1 17,10",0.7L Unit,1710,true,
General Beverage Distributor,Beverage,"14150 WHISKY VAT 69 LT.1 1,00 BOT 1 14,55",Unit,1455,true,
General Beverage Distributor,Beverage,"14821 WHISKY W.T. LONGBRANCH CL.70 0,70 BOT 1 36,90",0.7L Unit,3690,true,
General Beverage Distributor,Beverage,"14100 WHISKY WILD TURKEY 101 CL.70 0,70 BOT 1 27,45",0.7L Unit,2745,true,
General Beverage Distributor,Beverage,"14020 WHISKY WILD TURKEY 81 CL.70 0,70 BOT 1 20,18",0.7L Unit,2018,true,
General Beverage Distributor,Beverage,"14114 WHISKY WILD TURKEY RARE BREED CL.70 0,70 BOT 1 54,00",0.7L Unit,5400,true,
General Beverage Distributor,Beverage,"14827 WHISKY WILD TURKEY RYE CL 70 0,70 BOT 1 29,70",0.7L Unit,2970,true,
General Beverage Distributor,Beverage,"14028 WHISKY WOODFORD RISERVA CL 70 0,70 BOT 1 33,98",0.7L Unit,3398,true,
General Beverage Distributor,Beverage,"14350 ALCOOL EXTRAFINO 95° CL 100 1,00 BOT 1 18,90",Unit,1890,true,
General Beverage Distributor,Beverage,"14126 ANGOSTURA BITTER CL.20*1 0,20 BOT 1 13,58",Unit,1358,true,
General Beverage Distributor,Beverage,"14113 ANGOSTURA ORANGE BITTER CL.10 0,10 BOT 1 13,35",Unit,1335,true,
General Beverage Distributor,Beverage,"14163 ANICE VARNELLI LT 1 1,00 BOT 1 21,60",Unit,2160,true,
General Beverage Distributor,Beverage,"14376 ASSENZIO (VERDE) ABSENTHIA CL 70 0,70 BOT 1 23,25",0.7L Unit,2325,true,
General Beverage Distributor,Beverage,"15065 ASSENZIO CLAIR DE LUNE 70 0,70 BOT 1 10,50",0.5L Unit,1050,true,
General Beverage Distributor,Beverage,"14230 BAILEYS IRISH CREAM  LITRO 1,00 BOT 1 18,00",Unit,1800,true,
General Beverage Distributor,Beverage,"14266 BATIDA DE COCO CL.100 1,00 BOT 1 12,90",Unit,1290,true,
General Beverage Distributor,Beverage,"14032 BITTER TRUTH AROM BITTER OLD T IME CL 20 0,20 BOT 1 18,75",Unit,1875,true,
General Beverage Distributor,Beverage,"14185 BITTER TRUTH CELERY CL 20 0,20 BOT 1 18,75",Unit,1875,true,
General Beverage Distributor,Beverage,"14681 BITTER TRUTH GRAPHE POMP.CL.20 0,20 BOT 1 18,75",g,1875,true,
General Beverage Distributor,Beverage,"14034 BITTER TRUTH LEMON BITTER CL 20 0,20 BOT 1 18,75",Unit,1875,true,
General Beverage Distributor,Beverage,"14183 BITTER TRUTH ORANGE CL 20 0,20 BOT 1 18,75",Unit,1875,true,
General Beverage Distributor,Beverage,"14046 BITTER TRUTH PEACH BITTER CL 20 0,20 BOT 1 18,75",Unit,1875,true,
General Beverage Distributor,Beverage,"14689 BITTER TRUTH PIMENTO DRAM CL50 0,50 BOT 1 27,00",0.5L Unit,2700,true,
General Beverage Distributor,Beverage,"14730 BITTER XOCOLATL FEE BROTHERS ML 150 0,15 BOT 1 19,80",ml,1980,true,
General Beverage Distributor,Beverage,"14606 BLUE CURAC.HURRICANE CL 70 0,70 BOT 1 9,00",0.7L Unit,900,true,
General Beverage Distributor,Beverage,"14592 BOLS BLUE CURACAO CL 70 0,70 BOT 1 10,50",0.5L Unit,1050,true,
General Beverage Distributor,Beverage,"14889 BOLS ELDEFLOWERS CL 70 0,70 BOT 1 10,50",0.5L Unit,1050,true,
General Beverage Distributor,Beverage,"14597 BOLS LYCHEE CL 70 0,70 BOT 1 10,50",0.5L Unit,1050,true,
General Beverage Distributor,Beverage,"14594 BOLS MELON CL 70 0,70 BOT 1 10,50",0.5L Unit,1050,true,
General Beverage Distributor,Beverage,"14600 BOLS MENTA VERDE CL 70 0,70 BOT 1 10,50",0.5L Unit,1050,true,
General Beverage Distributor,Beverage,"14595 BOLS PEACH THREE CL 70 0,70 BOT 1 10,50",0.5L Unit,1050,true,
General Beverage Distributor,Beverage,"14901 CACHACA LEBLON CL 70 0,70 BOT 1 23,25",0.7L Unit,2325,true,
General Beverage Distributor,Beverage,"14279 CACHACA PIRASSUNUNGA 51 CL 100 1,00 BOT 1 15,75",Unit,1575,true,
General Beverage Distributor,Beverage,"14135 CACHACA SAGATIBA CL.100 1,00 BOT 1 14,70",Unit,1470,true,
General Beverage Distributor,Beverage,"14285 CAFFE' BORGHETTI LT. 1 1,00 BOT 1 16,95",Unit,1695,true,
General Beverage Distributor,Beverage,"15029 CHERRY SANGUE MORLACCO LUXARDO  CL 70 0,70 BOT 1 14,25",0.7L Unit,1425,true,
General Beverage Distributor,Beverage,"14260 CHERRY STOCK CL.70 0,70 BOT 1 10,65",0.7L Unit,1065,true,
General Beverage Distributor,Beverage,"14182 CHINA CLEMENTI CL 70 0,70 BOT 1 36,15",0.7L Unit,3615,true,
General Beverage Distributor,Beverage,"14334 DEKUYPER APRICOT CL 70 0,70 BOT 1 12,60",0.7L Unit,1260,true,
General Beverage Distributor,Beverage,"14289 DEKUYPER BLU CURACAO CL 70 0,70 BOT 1 12,60",0.7L Unit,1260,true,
General Beverage Distributor,Beverage,"14294 DEKUYPER CREMA BANANA CL 70 0,70 BOT 1 12,60",0.7L Unit,1260,true,
General Beverage Distributor,Beverage,"14406 DEKUYPER CREME DE CACAO BIANCA  CL.70 0,70 BOT 1 12,60",0.7L Unit,1260,true,
General Beverage Distributor,Beverage,"14425 DEKUYPER CREME DE CACAO NERA 0,70 BOT 1 12,60",0.7L Unit,1260,true,
General Beverage Distributor,Beverage,"14290 DEKUYPER CREME DE CASSIS CL 70 0,70 BOT 1 12,60",0.7L Unit,1260,true,
General Beverage Distributor,Beverage,"14429 DEKUYPER DRY ORANGE CL. 70 0,70 BOT 1 12,60",0.7L Unit,1260,true,
General Beverage Distributor,Beverage,"14428 DEKUYPER LYCHEE CL. 70 0,70 BOT 1 13,50",0.7L Unit,1350,true,
General Beverage Distributor,Beverage,"14291 DEKUYPER MENTA BIANCA CL 70 0,70 BOT 1 12,60",0.7L Unit,1260,true,
General Beverage Distributor,Beverage,"14314 DEKUYPER PEACH TREE CL. 70 0,70 BOT 1 12,60",0.7L Unit,1260,true,
General Beverage Distributor,Beverage,"14293 DEKUYPER TRIPLE SEC CL 70 0,70 BOT 1 13,80",0.7L Unit,1380,true,
General Beverage Distributor,Beverage,"14557 ELISIR GAMBRINUS LT 1 1,00 BOT 1 19,65",Unit,1965,true,
General Beverage Distributor,Beverage,"14800 GRAND MARNIER CL 70 0,70 BOT 1 20,85",0.7L Unit,2085,true,
General Beverage Distributor,Beverage,"14836 LIQUORE AGRICANTO CL 70 0,70 BOT 1 13,13",0.7L Unit,1313,true,
General Beverage Distributor,Beverage,"15109 LIQUORE AGRUMINO CORRICELLA CL  70 0,70 BOT 1 15,98",0.7L Unit,1598,true,
General Beverage Distributor,Beverage,"14683 LIQUORE ANCHO REYES ORIG.CL70 0,70 BOT 1 28,50",0.7L Unit,2850,true,
General Beverage Distributor,Beverage,"14151 LIQUORE AURUM CL.70 0,70 BOT 1 17,25",0.7L Unit,1725,true,
General Beverage Distributor,Beverage,"14054 LIQUORE BENEDICTINE DOM CL 70 0,70 BOT 1 22,50",0.7L Unit,2250,true,
General Beverage Distributor,Beverage,"14496 LIQUORE CALVADOS MORIN *70 0,70 BOT 1 18,23",0.7L Unit,1823,true,
General Beverage Distributor,Beverage,"14022 LIQUORE CHAMBORD ROYALE CL.70 0,70 BOT 1 22,88",0.7L Unit,2288,true,
General Beverage Distributor,Beverage,"14180 LIQUORE CHARTREUSE GIALLO CL 70 0,70 BOT 1 34,88",0.7L Unit,3488,true,
General Beverage Distributor,Beverage,"14331 LIQUORE COINTREAU LT. 1 1,00 BOT 1 26,48",1L Unit,2648,true,
General Beverage Distributor,Beverage,"14612 LIQUORE DAKURAI MELON CL70 0,70 BOT 1 9,00",0.7L Unit,900,true,
General Beverage Distributor,Beverage,"14538 LIQUORE ELDERFLOWER ST.GERMAIN  CL 70 0,70 BOT 1 34,35",0.7L Unit,3435,true,
General Beverage Distributor,Beverage,"14535 LIQUORE FRANGELICO *70 0,70 BOT 1 13,88",0.7L Unit,1388,true,
General Beverage Distributor,Beverage,"14125 LIQUORE GALLIANO CL.50 0,50 BOT 1 15,30",0.5L Unit,1530,true,
General Beverage Distributor,Beverage,"14859 LIQUORE GENEPY VALLI OCC.CL 70 0,70 BOT 1 10,50",0.5L Unit,1050,true,
General Beverage Distributor,Beverage,"14992 LIQUORE GENZIANA ROBUSTA CUTIN  A LT 1,00 BOT 1 15,38",Unit,1538,true,
General Beverage Distributor,Beverage,"14021 LIQUORE HOLLER SAMBUCO CL.70 0,70 BOT 1 14,03",0.7L Unit,1403,true,
General Beverage Distributor,Beverage,"14844 LIQUORE IOVEM CL 70 0,70 BOT 1 19,73",0.7L Unit,1973,true,
General Beverage Distributor,Beverage,"14725 LIQUORE ISOLABELLA VANIGLIA LT 1,00 BOT 1 13,05",Unit,1305,true,
General Beverage Distributor,Beverage,"14839 LIQUORE ITALICUS BERGAMOTTO CL  70 0,70 BOT 1 31,50",0.7L Unit,3150,true,
General Beverage Distributor,Beverage,"14320 LIQUORE KAHLUA CL 100 1,00 BOT 1 18,75",Unit,1875,true,
General Beverage Distributor,Beverage,"14181 LIQUORE LICOR 43 CL 70 0,70 BOT 1 20,70",0.7L Unit,2070,true,
General Beverage Distributor,Beverage,"14995 LIQUORE LIQUIRIZIA CUTINA LT 1,00 BOT 1 15,38",Unit,1538,true,
General Beverage Distributor,Beverage,"14710 LIQUORE LIQUIRIZIA VENA CL 70 0,70 BOT 1 15,75",0.7L Unit,1575,true,
General Beverage Distributor,Beverage,"14305 LIQUORE MALIBU CL. 100 1,00 BOT 1 16,20",Unit,1620,true,
General Beverage Distributor,Beverage,"15129 LIQUORE MANDARINO CORRICELLA CL 70 0,70 BOT 1 15,98",0.7L Unit,1598,true,
General Beverage Distributor,Beverage,"14636 LIQUORE MELA VERDE MARZADRO CL 70 0,70 BOT 1 14,85",0.7L Unit,1485,true,
General Beverage Distributor,Beverage,"15061 LIQUORE MIDORI MELON LT 1 1,00 BOT 1 25,28",1L Unit,2528,true,
General Beverage Distributor,Beverage,"14709 LIQUORE NOCINO VENA CL 70 0,70 BOT 1 13,95",0.7L Unit,1395,true,
General Beverage Distributor,Beverage,"14265 LIQUORE PASSOA  LT.1 1,00 BOT 1 15,98",Unit,1598,true,
General Beverage Distributor,Beverage,"14146 LIQUORE PASTIS 51 CL 100 1,00 BOT 1 17,55",Unit,1755,true,
General Beverage Distributor,Beverage,"14227 LIQUORE PERNOD CL 70 0,70 BOT 1 13,95",0.7L Unit,1395,true,
General Beverage Distributor,Beverage,"14716 LIQUORE QUAGLIA BERGAMOTTO CL 70 0,70 BOT 1 21,98",0.7L Unit,2198,true,
General Beverage Distributor,Beverage,"14674 LIQUORE QUAGLIA CAMOMILLA CL70 0,70 BOT 1 21,98",0.7L Unit,2198,true,
General Beverage Distributor,Beverage,"14705 LIQUORE QUAGLIA CHINOTTO CL70 0,70 BOT 1 21,98",0.7L Unit,2198,true,
General Beverage Distributor,Beverage,"14706 LIQUORE QUAGLIA CILIEGIA CL70 0,70 BOT 1 21,98",0.7L Unit,2198,true,
General Beverage Distributor,Beverage,"14728 LIQUORE QUAGLIA DOPPIO CARVI CL 70 0,70 BOT 1 22,50",0.7L Unit,2250,true,
General Beverage Distributor,Beverage,"14704 LIQUORE QUAGLIA PINO MUGO CL70 0,70 BOT 1 21,98",0.7L Unit,2198,true,
General Beverage Distributor,Beverage,"14717 LIQUORE QUAGLIA RABARBARO CL 70 0,70 BOT 1 21,98",0.7L Unit,2198,true,
General Beverage Distributor,Beverage,"14673 LIQUORE QUAGLIA VIOLETTA CL 70 0,70 BOT 1 21,98",0.7L Unit,2198,true,
General Beverage Distributor,Beverage,"14994 LIQUORE RATAFIA CUTINA LT 1,00 BOT 1 15,38",Unit,1538,true,
General Beverage Distributor,Beverage,"14642 LIQUORE RATAFIA TOLLO CL 70 0,70 BOT 1 13,88",0.7L Unit,1388,true,
General Beverage Distributor,Beverage,"14432 LIQUORE RICARD CL 70*1 0,70 BOT 1 14,03",0.7L Unit,1403,true,
General Beverage Distributor,Beverage,"14685 LIQUORE ROOTS RAKOMELO CL 70 0,70 BOT 1 29,85",0.7L Unit,2985,true,
General Beverage Distributor,Beverage,"14778 LIQUORE SANT'ANTONIO LUXARDO  CL 70 0,70 BOT 1 13,73",0.7L Unit,1373,true,
General Beverage Distributor,Beverage,"15017 LIQUORE SARURI MELONE VERDE LT 1,00 BOT 1 9,00",Unit,900,true,
General Beverage Distributor,Beverage,"14242 LIQUORE STREGA ALBERTI CL. 70 0,70 BOT 1 12,90",0.7L Unit,1290,true,
General Beverage Distributor,Beverage,"14353 LIQUORE TIA MARIA CL 70 0,70 BOT 1 15,30",0.7L Unit,1530,true,
General Beverage Distributor,Beverage,"14985 LIQUORE TIMO A.GRADAZIONE  CL 70 0,50 BOT 1 17,55",0.5L Unit,1755,true,
General Beverage Distributor,Beverage,"14528 LIQUORE VENTURO CL 70 0,70 BOT 1 19,13",0.7L Unit,1913,true,
General Beverage Distributor,Beverage,"14507 LIQUORE WNK BUTTERSCOTCH 70 0,70 BOT 1 9,75",0.7L Unit,975,true,
General Beverage Distributor,Beverage,"14669 LIQUORE X RATED LT 1 1,00 BOT 1 33,00",Unit,3300,true,
General Beverage Distributor,Beverage,"14329 LIQUORICE DISTIL. CAFFO  VT CL. 50*1 0,50 BOT 1 13,50",0.5L Unit,1350,true,
General Beverage Distributor,Beverage,"14497 MARASCHINO LUXARDO CL 70 0,70 BOT 1 17,55",0.7L Unit,1755,true,
General Beverage Distributor,Beverage,"14711 MIRTO ROSSO VENA CL 70 0,70 BOT 1 12,45",0.7L Unit,1245,true,
